case:concept:name,time:timestamp,concept:name,segment_id,routine_type,log_number
2437ec6d_seg_27,2024-06-18 14:33:29.196187+00:00,insert_name_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:34:00.309199+00:00,insert_search_terms_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:34:01.872136+00:00,insert_house_number_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:35:24.218656+00:00,insert_postal_code_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:36:07.907729+00:00,insert_country_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:36:09.295247+00:00,insert_transportation_zone_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:36:09.739743+00:00,insert_language_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:36:11.168961+00:00,insert_transportation_zone2_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:36:13.497126+00:00,tax_number_closed_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:36:13.910678+00:00,tax_number_new_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:36:38.771392+00:00,vendor_sec_closed_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:36:39.335931+00:00,click_new_erp_customer_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:36:52.123608+00:00,insert_customer_type_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:37:00.133452+00:00,click_new_erp_company_code_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:37:04.745154+00:00,insert_company_code_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:37:14.022462+00:00,click_done2_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:37:18.384410+00:00,click_new_erp_sales_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:39:47.612116+00:00,insert_sales_org_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:39:57.753628+00:00,insert_sales_district_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:40:27.764730+00:00,insert_sales_office_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:40:30.126396+00:00,insert_sales_group_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:40:35.791587+00:00,insert_procedure_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:40:40.678683+00:00,insert_shipping conditions_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:41:07.126583+00:00,insert_incoterms_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:41:20.935670+00:00,insert_customer_group_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:41:34.418201+00:00,partner_functions_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:41:55.903314+00:00,customer_hierarchies_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:42:30.511058+00:00,click_done3_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:42:40.119740+00:00,insert_sales_user_address_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:42:47.120381+00:00,click_done4_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:42:57.461369+00:00,click_check_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:43:05.928306+00:00,error_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 14:43:08.143521+00:00,click_submit_2,2437ec6d_seg_27,2,1
2437ec6d_seg_27,2024-06-18 16:21:38.811945+00:00,end_2,2437ec6d_seg_27,2,1
252dff25_seg_33,2024-01-14 20:47:13.473769+00:00,start_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:47:14.473769+00:00,search_customer_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:47:18.489438+00:00,click_new_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:47:24.064123+00:00,select_sold_to_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:47:26.113272+00:00,click_ok_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:47:32.518857+00:00,insert_description_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:47:39.278852+00:00,insert_name_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:48:18.635931+00:00,insert_search_terms_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:48:20.266588+00:00,insert_house_number_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:51:38.897941+00:00,insert_postal_code_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:52:24.984529+00:00,insert_country_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:52:42.631396+00:00,insert_transportation_zone_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:52:42.980611+00:00,insert_language_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:53:15.776758+00:00,insert_transportation_zone2_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:53:18.612796+00:00,tax_number_closed_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:53:18.985127+00:00,tax_number_new_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:53:22.875517+00:00,vendor_sec_closed_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:53:23.557068+00:00,click_new_erp_customer_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:54:16.685807+00:00,insert_customer_type_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:54:50.950706+00:00,click_new_erp_company_code_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:54:55.839245+00:00,insert_company_code_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:55:03.442420+00:00,click_done2_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:55:16.780562+00:00,click_new_erp_sales_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:55:22.135748+00:00,insert_sales_org_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:55:33.110558+00:00,insert_sales_district_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:55:57.569329+00:00,insert_sales_office_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:55:59.938023+00:00,insert_sales_group_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:56:02.147687+00:00,insert_procedure_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:56:07.426046+00:00,insert_shipping conditions_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:56:33.158049+00:00,insert_incoterms_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:57:29.184140+00:00,insert_customer_group_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 20:58:06.453645+00:00,partner_functions_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 21:12:21.688700+00:00,customer_hierarchies_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 21:13:30.021250+00:00,click_done3_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 21:13:35.696878+00:00,insert_sales_user_address_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 21:14:15.743161+00:00,click_done4_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 21:14:26.891818+00:00,click_check_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 21:14:27.544438+00:00,error_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 21:14:32.200040+00:00,click_submit_2,252dff25_seg_33,2,1
252dff25_seg_33,2024-01-14 21:14:42.997404+00:00,end_2,252dff25_seg_33,2,1
288d11ee_seg_37,2024-10-06 20:45:41.487345+00:00,start_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:45:42.487345+00:00,search_customer_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:45:48.773818+00:00,click_new_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:45:52.440356+00:00,select_sold_to_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:45:54.389003+00:00,click_ok_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:46:06.134357+00:00,insert_description_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:46:26.245603+00:00,insert_name_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:46:36.526025+00:00,insert_search_terms_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:46:42.270995+00:00,insert_house_number_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:47:28.374600+00:00,insert_postal_code_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:47:30.312800+00:00,insert_country_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:47:39.511455+00:00,insert_transportation_zone_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:47:39.915386+00:00,insert_language_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:48:11.736255+00:00,insert_transportation_zone2_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:48:32.355733+00:00,check_canada_1_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:48:32.714803+00:00,tax_number_closed_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:48:36.337008+00:00,vendor_sec_closed_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:48:36.993301+00:00,click_new_erp_customer_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:48:50.755367+00:00,insert_customer_type_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:49:17.682251+00:00,click_new_erp_company_code_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:49:25.177593+00:00,insert_company_code_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:49:41.410078+00:00,click_done2_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:49:55.450750+00:00,click_new_erp_sales_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:50:02.055842+00:00,insert_sales_org_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:50:17.454788+00:00,insert_sales_district_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:50:39.177125+00:00,insert_sales_office_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:50:43.822653+00:00,insert_sales_group_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:50:45.849053+00:00,insert_procedure_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:51:10.069703+00:00,insert_shipping conditions_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:51:30.584602+00:00,insert_incoterms_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:51:38.089217+00:00,insert_customer_group_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:52:02.632256+00:00,partner_functions_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:52:19.210916+00:00,customer_hierarchies_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:52:47.193266+00:00,click_done3_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:55:23.236056+00:00,insert_sales_user_address_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:55:34.755354+00:00,click_done4_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:55:55.841741+00:00,click_check_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:55:56.855015+00:00,error_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:56:19.173328+00:00,click_submit_3,288d11ee_seg_37,3,1
288d11ee_seg_37,2024-10-06 20:56:29.976301+00:00,end_3,288d11ee_seg_37,3,1
2df3aaa5_seg_43,2024-08-17 15:03:40.156488+00:00,start_4,2df3aaa5_seg_43,4,1
2df3aaa5_seg_43,2024-08-17 15:03:41.156488+00:00,search_customer_4,2df3aaa5_seg_43,4,1
2df3aaa5_seg_43,2024-08-17 15:30:29.561619+00:00,click_new_4,2df3aaa5_seg_43,4,1
2df3aaa5_seg_43,2024-08-17 15:30:38.651410+00:00,select_sold_to_4,2df3aaa5_seg_43,4,1
2df3aaa5_seg_43,2024-08-17 16:29:37.295183+00:00,end_4,2df3aaa5_seg_43,4,1
34d7ea8d_seg_44,2024-03-01 22:44:48.797524+00:00,start_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:44:49.797524+00:00,search_customer_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:44:53.328255+00:00,click_new_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:49:05.809819+00:00,select_sold_to_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:49:07.364245+00:00,click_ok_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:49:15.633810+00:00,insert_description_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:49:20.751964+00:00,insert_name_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:49:45.626660+00:00,insert_search_terms_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:49:47.519745+00:00,insert_house_number_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:58:05.197077+00:00,insert_postal_code_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:58:06.613514+00:00,insert_country_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:58:09.302779+00:00,insert_transportation_zone_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:58:09.755905+00:00,insert_language_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:58:11.257578+00:00,insert_transportation_zone2_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:58:12.955503+00:00,tax_number_closed_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:58:13.353174+00:00,tax_number_new_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:58:30.845126+00:00,vendor_sec_closed_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:58:31.445013+00:00,click_new_erp_customer_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:58:42.624670+00:00,insert_customer_type_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:58:50.753606+00:00,click_new_erp_company_code_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:58:59.204815+00:00,insert_company_code_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:59:07.815346+00:00,click_done2_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:59:12.759620+00:00,click_new_erp_sales_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:59:17.689557+00:00,insert_sales_org_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:59:30.756594+00:00,insert_sales_district_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 22:59:56.935763+00:00,insert_sales_office_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 23:00:00.877482+00:00,insert_sales_group_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 23:00:10.657065+00:00,insert_procedure_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 23:00:16.683688+00:00,insert_shipping conditions_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 23:01:06.515554+00:00,insert_incoterms_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 23:01:21.844531+00:00,insert_customer_group_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 23:02:00.381774+00:00,partner_functions_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 23:02:42.706835+00:00,customer_hierarchies_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 23:03:31.120741+00:00,click_done3_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 23:03:50.071887+00:00,insert_sales_user_address_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 23:06:47.094912+00:00,click_done4_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 23:07:09.327019+00:00,click_check_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 23:07:17.981496+00:00,error_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 23:07:22.275745+00:00,click_submit_2,34d7ea8d_seg_44,2,1
34d7ea8d_seg_44,2024-03-01 23:07:30.588337+00:00,end_2,34d7ea8d_seg_44,2,1
3ad84901_seg_47,2024-04-23 14:37:51.836251+00:00,start_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:37:52.836251+00:00,search_customer_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:37:58.728770+00:00,click_new_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:38:02.301651+00:00,select_sold_to_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:38:03.855373+00:00,click_ok_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:38:10.739964+00:00,insert_description_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:38:15.316837+00:00,insert_name_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:38:35.527926+00:00,insert_search_terms_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:38:37.344418+00:00,insert_house_number_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:43:38.270034+00:00,insert_postal_code_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:43:39.851069+00:00,insert_country_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:43:41.556998+00:00,insert_transportation_zone_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:43:41.974825+00:00,insert_language_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:43:44.061114+00:00,insert_transportation_zone2_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:43:48.459977+00:00,tax_number_closed_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:43:48.872195+00:00,tax_number_new_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:44:44.465729+00:00,vendor_sec_closed_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:44:45.159229+00:00,click_new_erp_customer_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:44:55.186892+00:00,insert_customer_type_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:45:02.526132+00:00,click_new_erp_company_code_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:45:07.265463+00:00,insert_company_code_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:45:13.110224+00:00,click_done2_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:45:17.138750+00:00,click_new_erp_sales_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:45:33.657815+00:00,insert_sales_org_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:45:42.266618+00:00,insert_sales_district_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:46:04.886953+00:00,insert_sales_office_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:46:06.392149+00:00,insert_sales_group_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:46:08.228191+00:00,insert_procedure_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:46:12.273680+00:00,insert_shipping conditions_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:46:46.205558+00:00,insert_incoterms_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:46:59.757116+00:00,insert_customer_group_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:47:09.880761+00:00,partner_functions_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:47:47.845360+00:00,customer_hierarchies_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:48:14.937988+00:00,click_done3_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:48:20.328750+00:00,insert_sales_user_address_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:48:22.851282+00:00,click_done4_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:48:29.941679+00:00,click_check_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:48:33.475257+00:00,error_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:48:34.502161+00:00,click_submit_2,3ad84901_seg_47,2,1
3ad84901_seg_47,2024-04-23 14:48:40.821480+00:00,end_2,3ad84901_seg_47,2,1
3c321681_seg_50,2024-03-09 20:50:14.674970+00:00,start_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:50:15.674970+00:00,search_customer_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:50:20.279301+00:00,click_new_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:50:25.330414+00:00,select_sold_to_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:50:26.889815+00:00,click_ok_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:50:34.676139+00:00,insert_description_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:51:04.740312+00:00,insert_name_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:51:41.038916+00:00,insert_search_terms_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:51:43.849721+00:00,insert_house_number_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:53:32.958326+00:00,insert_postal_code_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:53:34.500997+00:00,insert_country_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:53:36.297972+00:00,insert_transportation_zone_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:53:36.744443+00:00,insert_language_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:53:40.792508+00:00,insert_transportation_zone2_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:53:42.194231+00:00,tax_number_closed_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:53:42.583828+00:00,tax_number_new_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:54:37.583399+00:00,vendor_sec_closed_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:54:38.043725+00:00,click_new_erp_customer_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:54:48.047526+00:00,insert_customer_type_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:54:54.865577+00:00,click_new_erp_company_code_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:55:08.958331+00:00,insert_company_code_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:55:15.705775+00:00,click_done2_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:55:19.838588+00:00,click_new_erp_sales_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:55:24.734211+00:00,insert_sales_org_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:56:13.021066+00:00,insert_sales_district_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:56:50.221842+00:00,insert_sales_office_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:56:51.777189+00:00,insert_sales_group_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:56:57.031702+00:00,insert_procedure_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:57:02.914822+00:00,insert_shipping conditions_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:57:42.509651+00:00,insert_incoterms_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:57:53.421846+00:00,insert_customer_group_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:58:11.953728+00:00,partner_functions_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 20:59:01.258704+00:00,customer_hierarchies_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 21:00:53.216493+00:00,click_done3_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 21:00:58.939429+00:00,insert_sales_user_address_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 21:01:53.115651+00:00,click_done4_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 21:01:59.667610+00:00,click_check_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 21:02:03.724100+00:00,error_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 21:02:05.099809+00:00,click_submit_2,3c321681_seg_50,2,1
3c321681_seg_50,2024-03-09 21:02:11.960823+00:00,end_2,3c321681_seg_50,2,1
42dd325_seg_53,2024-02-24 20:16:17.896318+00:00,start_2,42dd325_seg_53,2,1
42dd325_seg_53,2024-02-24 20:16:18.896318+00:00,search_customer_2,42dd325_seg_53,2,1
42dd325_seg_53,2024-02-24 20:16:22.310455+00:00,click_new_2,42dd325_seg_53,2,1
42dd325_seg_53,2024-02-24 20:16:25.359880+00:00,select_sold_to_2,42dd325_seg_53,2,1
42dd325_seg_53,2024-02-24 20:16:26.911309+00:00,click_ok_2,42dd325_seg_53,2,1
42dd325_seg_53,2024-02-24 20:16:33.455237+00:00,insert_description_2,42dd325_seg_53,2,1
42dd325_seg_53,2024-02-24 20:16:45.840801+00:00,insert_name_2,42dd325_seg_53,2,1
42dd325_seg_53,2024-02-24 20:17:34.354688+00:00,insert_search_terms_2,42dd325_seg_53,2,1
42dd325_seg_53,2024-02-24 20:17:36.351620+00:00,insert_house_number_2,42dd325_seg_53,2,1
42dd325_seg_53,2024-02-24 20:27:08.674625+00:00,insert_postal_code_2,42dd325_seg_53,2,1
42dd325_seg_53,2024-02-24 20:27:10.181676+00:00,insert_country_2,42dd325_seg_53,2,1
42dd325_seg_53,2024-02-24 20:27:11.862101+00:00,insert_transportation_zone_2,42dd325_seg_53,2,1
42dd325_seg_53,2024-02-24 20:27:12.261021+00:00,insert_language_2,42dd325_seg_53,2,1
42dd325_seg_53,2024-02-24 20:27:13.740542+00:00,insert_transportation_zone2_2,42dd325_seg_53,2,1
